pathway_a,pathway_b,partial_corr_subtype,p_value_subtype,jaccard_subtype,FDR_subtype,weight_subtype,partial_corr_global,p_value_global,FDR_global,jaccard_global,weight_global,delta_partial_corr,delta_weight,abs_delta_weight,subtype,rewiring_direction
HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,0.006727842815267934,0.9521647265382176,0.0025062656641604,0.9728121684814984,0.0046170542397141676,0.06585294636101746,0.029405678829142662,0.060237385561370836,0.0025062656641604,0.03417960601258893,-0.05912510354574953,-0.029562551772874764,0.029562551772874764,Her2,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_ANDROGEN_RESPONSE,-0.2247367071867016,0.04236868441277492,0.0066889632107023,0.13877443423970395,0.11571283519870196,-0.19214306151322336,1.476422395424957e-10,1.790710331084725e-09,0.0066889632107023,0.09941601236196283,-0.03259364567347825,0.016296822836739125,0.016296822836739125,Her2,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_ANGIOGENESIS,0.1218612598831758,0.27543551561562396,0.0042553191489361,0.462203433738547,0.06305828951605595,0.06110453356830393,0.04331587305957398,0.0834307303427329,0.0042553191489361,0.032679926358620014,0.06075672631487187,0.030378363157435938,0.030378363157435938,Her2,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_APICAL_JUNCTION,0.058180505896035635,0.6036220360569079,0.0050251256281407,0.7545275450711348,0.03160281576208817,-0.022807747183995725,0.4510791371990384,0.5498228289242011,0.0050251256281407,0.013916436406068213,0.08098825308003135,0.01768637935601996,0.01768637935601996,Her2,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_APICAL_SURFACE,-0.06050400634799573,0.589216997977022,0.0041152263374485,0.7418199614818622,0.032309616342722114,0.00021203112494133696,0.9944108209199807,0.9968520913477712,0.0041152263374485,0.0021636287311949188,-0.060716037472937065,0.030145987611527196,0.030145987611527196,Her2,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_APOPTOSIS,-0.06195536963958893,0.5802986852540718,0.019774011299435,0.7375547444333932,0.040864690469511966,-0.1066090436545697,0.0004121096169762532,0.0015391289048655799,0.019774011299435,0.06319152747700235,0.04465367401498078,-0.022326837007490385,0.022326837007490385,Her2,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_BILE_ACID_METABOLISM,0.04309202861237921,0.7006797706135829,0.0297029702970297,0.8174597323825135,0.036397499454704454,-0.051013534321742195,0.09170413945842278,0.15430985005023062,0.0297029702970297,0.040358252309385945,0.0941055629341214,-0.00396075285468149,0.00396075285468149,Her2,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0646684893810878,0.5637957580042727,0.0148148148148148,0.7284196807439264,0.039741652097951295,0.20949195904422246,2.578525906340687e-12,4.0496079939324895e-11,0.0148148148148148,0.11215338692951864,-0.14482346966313467,-0.07241173483156735,0.07241173483156735,Her2,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_COAGULATION,-0.263031921256127,0.016963697965330416,0.0029673590504451,0.07501996392610022,0.13299964015328605,0.028529766833462547,0.3458065885328978,0.4477939439247355,0.0029673590504451,0.015748562941953825,-0.29156168808958954,0.11725107721133222,0.11725107721133222,Her2,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_COMPLEMENT,0.24851337109312066,0.02436781584498017,0.0101010101010101,0.09819267898059443,0.12930719059706539,0.07307535892740777,0.015628134010204558,0.03574847041820816,0.0101010101010101,0.04158818451420893,0.1754380121657129,0.08771900608285646,0.08771900608285646,Her2,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_DNA_REPAIR,-0.2511686998260213,0.02283812190702984,0.0057471264367816,0.09463066223615636,0.12845791313140145,-0.07384564135335417,0.014564202835201812,0.03376513920355502,0.0057471264367816,0.039796383895067886,-0.17732305847266713,0.08866152923633357,0.08866152923633357,Her2,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_E2F_TARGETS,0.0028821823548854653,0.9794977050413648,0.0050251256281407,0.9883101590699033,0.003953653991513083,0.05118019425402694,0.09064731391216681,0.15337425351160822,0.0050251256281407,0.028102659941083817,-0.04829801189914147,-0.024149005949570736,0.024149005949570736,Her2,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.10813689360345746,0.3335301672414242,0.0075566750629722,0.5198148280798278,0.05784678433321483,-0.16067724427569505,9.132767988630029e-08,6.863583304338518e-07,0.0075566750629722,0.08411695966933362,0.052540350672237585,-0.026270175336118792,0.026270175336118792,Her2,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.058597300854675044,0.6010266188454683,0.0101010101010101,0.7535901822780948,0.03434915547784257,0.01678327220369127,0.5792213575763151,0.6653886742748115,0.0101010101010101,0.013442141152350685,0.04181402865098377,0.020907014325491885,0.020907014325491885,Her2,Strengthened
