pathway_a,pathway_b,partial_corr_subtype,p_value_subtype,jaccard_subtype,FDR_subtype,weight_subtype,partial_corr_global,p_value_global,FDR_global,jaccard_global,weight_global,delta_partial_corr,delta_weight,abs_delta_weight,subtype,rewiring_direction
HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,0.1394695857890495,0.04010243257134565,0.0025062656641604,0.15949831136330656,0.07098792572660495,0.06585294636101746,0.029405678829142662,0.060237385561370836,0.0025062656641604,0.03417960601258893,0.07361663942803204,0.03680831971401602,0.03680831971401602,LumB,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_ANDROGEN_RESPONSE,-0.12493017445291484,0.06622314400042544,0.0066889632107023,0.2140457820594226,0.06580956883180857,-0.19214306151322336,1.476422395424957e-10,1.790710331084725e-09,0.0066889632107023,0.09941601236196283,0.06721288706030852,-0.03360644353015427,0.03360644353015427,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_ANGIOGENESIS,0.0552647398110057,0.4179299864672028,0.0042553191489361,0.6554163501323067,0.0297600294799709,0.06110453356830393,0.04331587305957398,0.0834307303427329,0.0042553191489361,0.032679926358620014,-0.005839793757298227,-0.0029198968786491135,0.0029198968786491135,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_APICAL_JUNCTION,0.022329069073277724,0.7436159041143051,0.0050251256281407,0.8831429787513662,0.013677097350709213,-0.022807747183995725,0.4510791371990384,0.5498228289242011,0.0050251256281407,0.013916436406068213,0.04513681625727345,-0.00023933905535900024,0.00023933905535900024,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_APICAL_SURFACE,0.054799152935009345,0.4218688071489483,0.0041152263374485,0.6566615082352988,0.029457189636228922,0.00021203112494133696,0.9944108209199807,0.9968520913477712,0.0041152263374485,0.0021636287311949188,0.05458712181006801,0.027293560905034004,0.027293560905034004,LumB,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_APOPTOSIS,-0.09718486133296543,0.1536567972396677,0.019774011299435,0.36337756103975466,0.058479436316200215,-0.1066090436545697,0.0004121096169762532,0.0015391289048655799,0.019774011299435,0.06319152747700235,0.009424182321604274,-0.004712091160802137,0.004712091160802137,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_BILE_ACID_METABOLISM,0.055157344034371426,0.41883663085311656,0.0297029702970297,0.6554163501323067,0.04243015716570056,-0.051013534321742195,0.09170413945842278,0.15430985005023062,0.0297029702970297,0.040358252309385945,0.10617087835611362,0.002071904856314616,0.002071904856314616,LumB,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1388886765211757,0.04094776747800033,0.0148148148148148,0.16105034505653096,0.07685174566799526,0.20949195904422246,2.578525906340687e-12,4.0496079939324895e-11,0.0148148148148148,0.11215338692951864,-0.07060328252304676,-0.03530164126152338,0.03530164126152338,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_COAGULATION,0.025515778902593416,0.7085822530437017,0.0029673590504451,0.8645550398192576,0.014241568976519257,0.028529766833462547,0.3458065885328978,0.4477939439247355,0.0029673590504451,0.015748562941953825,-0.003013987930869131,-0.0015069939654345672,0.0015069939654345672,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_COMPLEMENT,0.04832113599924962,0.4788723900207658,0.0101010101010101,0.7017185212188359,0.029211073050129863,0.07307535892740777,0.015628134010204558,0.03574847041820816,0.0101010101010101,0.04158818451420893,-0.024754222928158147,-0.01237711146407907,0.01237711146407907,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_DNA_REPAIR,-0.09632590293485906,0.15734312100143846,0.0057471264367816,0.36995263575194265,0.05103651468582033,-0.07384564135335417,0.014564202835201812,0.03376513920355502,0.0057471264367816,0.039796383895067886,-0.022480261581504887,0.011240130790752444,0.011240130790752444,LumB,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_E2F_TARGETS,0.049905440593224076,0.4645575190356332,0.0050251256281407,0.6902409906196338,0.027465283110682387,0.05118019425402694,0.09064731391216681,0.15337425351160822,0.0050251256281407,0.028102659941083817,-0.0012747536608028603,-0.0006373768304014302,0.0006373768304014302,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.12040720472228718,0.07674225237708363,0.0075566750629722,0.23679914146581219,0.0639819398926297,-0.16067724427569505,9.132767988630029e-08,6.863583304338518e-07,0.0075566750629722,0.08411695966933362,0.04027003955340787,-0.020135019776703927,0.020135019776703927,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.013510528890909524,0.843137342997042,0.0101010101010101,0.9343643168835104,0.011805769495959812,0.01678327220369127,0.5792213575763151,0.6653886742748115,0.0101010101010101,0.013442141152350685,-0.030293801094600795,-0.0016363716563908733,0.0016363716563908733,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_ESTROGEN_RESPONSE_LATE,0.006477018889943455,0.9244241481764435,0.0204081632653061,0.9733521425345004,0.013442591077624778,-0.04725773488807914,0.11824860474155703,0.1893272376514712,0.0204081632653061,0.03383294907669262,0.053734753778022594,-0.02039035799906784,0.02039035799906784,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_FATTY_ACID_METABOLISM,0.19915919077309133,0.003214680533094963,0.0881458966565349,0.02760803852907181,0.14365254371481312,0.2900227662701483,1.2069756443928542e-22,3.890908327319069e-21,0.0881458966565349,0.18908433146334158,-0.09086357549705695,-0.04543178774852846,0.04543178774852846,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_G2M_CHECKPOINT,-0.02212581992622714,0.7458692394784856,0.0025062656641604,0.884406559996604,0.012316042795193771,-0.022731716468668384,0.4525898936007613,0.5511159241162352,0.0025062656641604,0.012618991066414393,0.0006058965424412428,-0.0003029482712206214,0.0003029482712206214,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_GLYCOLYSIS,-0.02487369648606766,0.715594779986262,0.0256410256410256,0.8679243618645257,0.02525736106354663,-0.045820111415865825,0.12987528163395362,0.20397079487383743,0.0256410256410256,0.03573056852844571,0.020946414929798166,-0.01047320746489908,0.01047320746489908,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_HEDGEHOG_SIGNALING,0.04477386849104814,0.5117726688130605,0.0,0.732384952448597,0.02238693424552407,0.020016249438821233,0.5083812926697525,0.6041663389496491,0.0,0.010008124719410616,0.02475761905222691,0.012378809526113454,0.012378809526113454,LumB,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_HEME_METABOLISM,-0.07621391175141301,0.26363392838315014,0.0126582278481012,0.4991523373560416,0.0444360697997571,-0.052316674897135665,0.08369900213107069,0.14502302349442941,0.0126582278481012,0.03248745137261843,-0.023897236854277346,0.011948618427138673,0.011948618427138673,LumB,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_HYPOXIA,0.0427274093581077,0.5312724801866359,0.0282776349614395,0.7506445077608176,0.0355025221597736,0.11676113559143964,0.00010848565282674918,0.0004780392975279415,0.0282776349614395,0.07251938527643957,-0.07403372623333193,-0.03701686311666597,0.03701686311666597,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_IL2_STAT5_SIGNALING,-0.0019374137613122765,0.9773630030491951,0.0178571428571428,0.9925840051511129,0.009897278309227538,-0.04830328528385554,0.11031715869004934,0.17922880556407217,0.0178571428571428,0.03308021407049917,0.04636587152254326,-0.023182935761271634,0.023182935761271634,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0016465564726877691,0.9807607059331712,0.0070175438596491,0.9925840051511129,0.0043320501661684345,0.11864338217111574,8.367453467321018e-05,0.0003810457434003066,0.0070175438596491,0.06283046301538242,-0.11699682569842797,-0.058498412849213983,0.058498412849213983,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_INFLAMMATORY_RESPONSE,-0.059634900579688746,0.382019449163277,0.0025062656641604,0.6280745701648417,0.031070583121924573,-0.047688842409469995,0.114925772386437,0.18499877946568374,0.0025062656641604,0.025097554036815198,-0.011946058170218751,0.005973029085109376,0.005973029085109376,LumB,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11117720461315894,0.10239522501556629,0.0,0.2787425569868193,0.05558860230657947,0.10259330738686333,0.0006777282448322423,0.002378845558508587,0.0,0.051296653693431664,0.008583897226295614,0.004291948613147807,0.004291948613147807,LumB,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.1083229957510662,0.11157208234766584,0.0050251256281407,0.2930334167583287,0.05667406068960345,-0.10304147287398571,0.000641673726177813,0.002271821718404107,0.0050251256281407,0.054033299251063205,-0.005281522877080488,0.002640761438540244,0.002640761438540244,LumB,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_KRAS_SIGNALING_DN,-0.14289287825004032,0.035413978866470845,0.0,0.14755824527696185,0.07144643912502016,-0.11261020034396857,0.00018975653400037318,0.0007960676512001957,0.0,0.056305100171984285,-0.030282677906071753,0.015141338953035877,0.015141338953035877,LumB,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_KRAS_SIGNALING_UP,-0.0701557170801451,0.3035936654469332,0.0101010101010101,0.5382657447922431,0.0401283635905776,0.04421306353590527,0.14390032325051302,0.22201246345324743,0.0101010101010101,0.027157036818457686,-0.11436878061605038,0.012971326772119915,0.012971326772119915,LumB,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_MITOTIC_SPINDLE,-0.018228782845616413,0.789470701877918,0.0025125628140703,0.9055258518730801,0.010370672829843356,0.0871042131994918,0.003936347765958201,0.011059692691052286,0.0025125628140703,0.04480838800678105,-0.10533299604510821,-0.034437715176937694,0.034437715176937694,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_MTORC1_SIGNALING,-0.10034933215497036,0.1406373256453523,0.0362694300518134,0.342506409374864,0.06830938110339188,-0.10648347819252599,0.0004186789710838217,0.0015589110625461448,0.0362694300518134,0.0713764541221697,0.006134146037555632,-0.003067073018777816,0.003067073018777816,LumB,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_MYC_TARGETS_V1,-0.0821502266274439,0.22812721428245455,0.0075566750629722,0.4573745294533663,0.044853450845208045,-0.03536619061486924,0.24248871614416104,0.33793933706097523,0.0075566750629722,0.02146143283892072,-0.04678403601257466,0.023392018006287325,0.023392018006287325,LumB,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_MYC_TARGETS_V2,0.22493915240283302,0.0008459830486427427,0.0038910505836575,0.011644148703228763,0.11441510149324526,0.0799695874989689,0.0081386516501775,0.020305189962255474,0.0038910505836575,0.041930319041313203,0.14496956490386412,0.07248478245193204,0.07248478245193204,LumB,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_MYOGENESIS,0.029370460267070665,0.6670153506610158,0.0230179028132992,0.8458886166226689,0.026194181540184932,0.12160066037726593,5.521060899578805e-05,0.00026092622979901426,0.0230179028132992,0.07230928159528256,-0.09223020011019525,-0.04611510005509763,0.04611510005509763,LumB,Weakened
