pathway_a,pathway_b,partial_corr_subtype,p_value_subtype,jaccard_subtype,FDR_subtype,weight_subtype,partial_corr_global,p_value_global,FDR_global,jaccard_global,weight_global,delta_partial_corr,delta_weight,abs_delta_weight,subtype,rewiring_direction
HALLMARK_ADIPOGENESIS,HALLMARK_DNA_REPAIR,0.002261587133242699,0.9572233193607245,0.0057471264367816,0.9747286502218516,0.00400435678501215,-0.07384564135335417,0.014564202835201812,0.03376513920355502,0.0057471264367816,0.039796383895067886,0.07610722848659687,-0.03579202711005573,0.03579202711005573,LumA,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_E2F_TARGETS,0.01394267632056484,0.7408743172744884,0.0050251256281407,0.848890811695593,0.00948390097435277,0.05118019425402694,0.09064731391216681,0.15337425351160822,0.0050251256281407,0.028102659941083817,-0.0372375179334621,-0.01861875896673105,0.01861875896673105,LumA,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.199088268679166,1.8457236947632486e-06,0.0075566750629722,1.8686045670123797e-05,0.10332247187106909,-0.16067724427569505,9.132767988630029e-08,6.863583304338518e-07,0.0075566750629722,0.08411695966933362,-0.03841102440347094,0.01920551220173547,0.01920551220173547,LumA,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.10613962134754149,0.011587714681131085,0.0101010101010101,0.03687000125814436,0.05812031572427579,0.01678327220369127,0.5792213575763151,0.6653886742748115,0.0101010101010101,0.013442141152350685,0.08935634914385021,0.044678174571925106,0.044678174571925106,LumA,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_ESTROGEN_RESPONSE_LATE,-0.11007019276232939,0.008831604132564654,0.0204081632653061,0.029721744676900277,0.06523917801381775,-0.04725773488807914,0.11824860474155703,0.1893272376514712,0.0204081632653061,0.03383294907669262,-0.06281245787425024,0.03140622893712513,0.03140622893712513,LumA,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_FATTY_ACID_METABOLISM,0.30066241076751277,2.8686798287712643e-13,0.0881458966565349,9.497656189850808e-12,0.19440415371202382,0.2900227662701483,1.2069756443928542e-22,3.890908327319069e-21,0.0881458966565349,0.18908433146334158,0.010639644497364487,0.005319822248682243,0.005319822248682243,LumA,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_G2M_CHECKPOINT,0.001464449749850323,0.9722930445458794,0.0025062656641604,0.9835334265637509,0.0019853577070053615,-0.022731716468668384,0.4525898936007613,0.5511159241162352,0.0025062656641604,0.012618991066414393,0.024196166218518708,-0.01063363335940903,0.01063363335940903,LumA,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_GLYCOLYSIS,-0.0038474037534129615,0.9272943056864278,0.0256410256410256,0.9545676676183815,0.01474421469721928,-0.045820111415865825,0.12987528163395362,0.20397079487383743,0.0256410256410256,0.03573056852844571,0.04197270766245286,-0.020986353831226427,0.020986353831226427,LumA,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_HEDGEHOG_SIGNALING,0.03829592679882724,0.36356069485862885,0.0,0.5239551190609651,0.01914796339941362,0.020016249438821233,0.5083812926697525,0.6041663389496491,0.0,0.010008124719410616,0.01827967736000601,0.009139838680003004,0.009139838680003004,LumA,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_HEME_METABOLISM,-0.1401351469733804,0.0008375036118594881,0.0126582278481012,0.004103767698111492,0.0763966874107408,-0.052316674897135665,0.08369900213107069,0.14502302349442941,0.0126582278481012,0.03248745137261843,-0.08781847207624473,0.043909236038122364,0.043909236038122364,LumA,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_HYPOXIA,0.1920658457671183,4.263212977285464e-06,0.0282776349614395,3.9266435317102955e-05,0.1101717403642789,0.11676113559143964,0.00010848565282674918,0.0004780392975279415,0.0282776349614395,0.07251938527643957,0.07530471017567866,0.03765235508783933,0.03765235508783933,LumA,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_IL2_STAT5_SIGNALING,-0.06680474175037128,0.11269707959037645,0.0178571428571428,0.22484352198405724,0.042330942303757044,-0.04830328528385554,0.11031715869004934,0.17922880556407217,0.0178571428571428,0.03308021407049917,-0.018501456466515742,0.009250728233257871,0.009250728233257871,LumA,Strengthened
