"patient_id","HALLMARK_HYPOXIA","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_P53_PATHWAY","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_DN"
"TCGA-A2-A0D3",-0.606123970166522,-0.503016063829764,-0.23508194056928,-0.320254051942097,-0.123997023409919,-0.703767992580264,-0.740952314718042,0.792197343605205,0.234503197987892,-0.0791991786389548,-1.01130717533536,-0.89748508437218
"TCGA-A2-A0D4",-0.536995114019937,-0.598428595384093,-1.45553784143979,0.0279321712949464,0.14234154785438,-1.03468904049835,-0.728075524170413,0.769789326207466,1.05348341915936,-0.196185385460535,-1.13813850364774,-0.143076758164266
"TCGA-A2-A0EM",-0.259034538058289,0.399316245458495,-0.866045343520737,0.143879971196654,0.115231427314723,-1.02688863378064,-1.05302245274494,1.33193563465938,1.11156032998939,1.02139649034524,-0.0680156534093794,-0.217670946220686
"TCGA-A2-A0EN",0.106455614615301,0.393975234441397,0.891276655201168,-0.110959878598576,-0.451343230307151,0.523600668288017,0.272509680654231,0.362126303293832,0.157801778927807,-0.0380137189911619,0.70766126034387,0.212275173192781
"TCGA-A2-A0EO",0.533121878828093,0.65187923787801,0.488755482671338,0.46117153128334,-0.103656072179637,-0.439418324281163,-0.662483637592086,1.30807503421954,1.22472869367151,0.973712555145776,0.66112692704172,0.735451083837919
"TCGA-A2-A0EP",1.17275596919416,0.668817465227545,2.31565782899759,0.943045074846896,-0.0759000435592128,0.462836868408494,-0.0107141114096534,-0.469625674845349,-0.407537953014435,-0.282186989268825,1.73626052429436,0.694210844639145
"TCGA-A2-A0EQ",-0.938493332176776,-1.4377075834471,0.162674583050125,-0.925846879356507,1.01875323711554,0.540667436044943,0.26339310286584,-1.40027382337789,-1.07000461751057,-0.919429445596825,0.440368780242194,-0.248467881737941
"TCGA-A2-A0ER",-0.0569409394033875,0.0409060575280103,-0.146742481881847,-0.301697881504978,0.436467210225077,-0.599338013646395,-0.530291207153121,1.38438678783474,1.5297683289594,0.908980020283553,-0.141898054959431,0.0308402121021523
"TCGA-A2-A0ES",1.15903340153816,0.946743117945595,1.51833485539497,1.75599280529648,-0.265796756666086,0.288033657720057,0.151801047174739,1.62697350350767,1.64964373485504,1.40615178943245,1.40566564254612,1.4529455746437
"TCGA-A2-A0ET",-1.00425098526343,-1.09350421540946,-0.415362225615306,-0.437315697443313,-0.353364366127983,0.488238880628617,0.740638970775505,0.347940321400147,0.062359264621581,0.653735805583535,-0.681323641483523,-1.28536819292827
"TCGA-A2-A0EU",0.274403364126605,0.530067184747179,0.885240335849749,1.24818400568286,0.491774787245691,-0.140513107220041,-0.0556844320372217,1.24186197977989,1.31136496488898,0.604097834067468,-0.436077651784612,-0.140523885469148
"TCGA-A2-A0EV",-0.243697462527078,0.685847827160154,0.0927530720967144,1.01247295172969,0.692962315815553,0.701082838520643,0.769772853077992,1.01351776036045,0.988301013841378,0.418501960652152,0.196858141498133,-0.432905685811582
"TCGA-A2-A0EW",1.2166668825129,1.17915988981992,1.3048162703501,1.20681675578978,-0.246980327073599,-0.0912228150353513,-0.274497037484861,0.949213578633672,0.616279305958876,1.63826883728356,1.13091795344965,0.850902922221421
"TCGA-A2-A0EX",0.154951316852065,0.523138340169384,-0.527527415706286,0.351868664371773,-0.0727196028754934,-0.944668174309139,-1.02213454784402,0.865103643147792,0.627558295010176,0.861788240534799,0.0602599363222485,0.0395410964424759
"TCGA-A2-A0EY",-1.08257187725368,-0.496701580013219,-0.205353496741557,-0.559783212645628,0.315819366976075,-1.061998253213,-1.25015614696132,-0.0587257628950146,-0.363241440280743,1.11803743829694,-0.473943846199326,-0.615962444300235
"TCGA-A2-A0ST",-0.346221873554725,-0.883926426476246,1.52646706597426,-0.20150673167521,0.250618824816098,1.67049573922012,1.47903334120427,-1.05760579137645,-0.83118854344174,-0.700403072126724,1.01378222381386,1.19464085561706
"TCGA-A2-A0SU",-0.102927311360433,0.707364817251356,0.150316569153151,0.721182094787629,0.257496525989357,-0.916527077957056,-1.08478928718633,0.644995450132839,0.659618151040008,0.781360492585109,0.561825903670499,0.603597949422726
"TCGA-A2-A0SV",1.08088215140668,-0.0830901179512959,1.12943511201799,0.141943336589706,0.052152508273567,1.42052247592605,1.55517087686035,-0.134389256377057,-0.0149654997641594,0.108079307417049,0.232424285537917,-0.348792481439572
"TCGA-A2-A0SW",-1.16311914823759,-1.37396727162923,-0.578071242288576,-1.22148253062716,0.190018691376244,0.352356593564487,0.306531784543862,-0.372188343169123,-0.289995707937318,-0.781082010919045,-0.461611441968071,-0.521792641183915
"TCGA-A2-A0SX",0.615001897480862,0.48835767597228,1.30120290665339,0.147894781919627,0.6419842121526,1.22763063894736,1.1122431616279,-1.0453688168229,-0.936872022649062,-0.274527489691505,0.959032679514466,1.27297474829019
"TCGA-A2-A0SY",0.545984878703883,0.6444922170619,0.804509460591923,0.221823640971775,0.159460731763757,-0.282426741517789,-0.588889100055968,1.38096697282606,1.30249110379857,0.695803499216939,0.700818241201789,0.0864340495150419
"TCGA-A2-A0T0",1.62800647782358,-0.418288204328207,0.306986276436311,0.27865392827989,0.503243499210107,-0.887012169680706,-1.13488621362841,-1.39932379091531,-1.35973556251135,-0.12333310637674,0.169063902852446,-0.0548390405083723
"TCGA-A2-A0T1",-0.664396243063388,-0.239252836249033,0.313012297596049,-0.683065719219993,0.56635437292722,0.542641019990613,0.341970559492973,-1.20907789751008,-1.01549714917095,-0.156302953609899,0.640078672437699,0.479086272455373
"TCGA-A2-A0T2",0.873767557438424,-0.8883138012294,-0.676265362032441,-0.584604718167721,-0.454453326199292,-0.693991443819744,-0.770739560651724,-1.61753561184532,-1.54234027650385,-1.24568841292791,-0.666088636556335,-0.506052614094227
"TCGA-A2-A0T3",-0.398364940757051,0.749095646533752,-0.4203693495866,-0.277593700926537,0.243243928928242,-0.733894577931365,-0.605788118160546,1.55495296964461,1.90093119570434,0.628171708360398,0.00180931357837031,-0.0360994761471535
